ORI_APP,SMS,SCREEN,PRESENT,POWERDISCON,POWERCON,PACKAGEREMOVE,PACKAGEADD,LOCATION,CONNECTOIN,BOOTCOMPLETE
01d43b04a6de61e63c4670e9f0774720343aea100bb6361c9f17b36d8d12d901,2816f59a432406fdaba8ca64c4d683ad7e4a5ec0bbd631e862c46700048a8b76,8218b4c8552e23584e90279212788b8c838e8a10584b9da1c7bcd00f1c479b85,fc55532a0a50c5d8881139c9a47f15c5f205f6667ff911e393a75668bc6ce2e5,50e1176b28d0eee81c7a981494b864d2639a49eee08dc0f2056dbce1ca53df48,f538dbee1633abfe247bcc51d144fe0e76e075423bb67489cc75d9018180d3d1,e9147fe9c6a81a5483a3979968d6206a23a45db87dccb807a8dcf09e576a68c1,f563698c07c1827fc40f7994a53a20a9d1bec75c01379124b4b36f01dfbc2b9f,bccfbc0dc4cdd2fa8af198754fd96d02b2714aae2e4c5b06ac0e30c9fe94149a,800e8bc39f53f7d9332c62efaf2d431accdb9f975008537ccf60339862c6e9b2,8418dfc496a6d94a55411eae691447cdd6913feda6d483088bdd2fd0aef8f9d8
057be424bd9953e4e247352f21da216fc22ed7d00b1806f11c70779ea6a6b203,dcb3d2645fd5787aba99119326721441e6d5bda7bb3bc938ee78abe1ccc2a2b8,bec3ee9943e2dec84209a6168f18787061fd97f740cd92d2dad823f926c44b43,c83f800221c5629a1ce9cd4f0122cf0f92d5c4f43857eba8c69008c30f78729e,929cfce57710b6ce038deae1dda19d5ef1bda95146d47b5613f1541d9f3fddbb,a4e3160945ea8ebbcaecddee6da48ab09da38fb67c3b8466ed61b0ce112545ad,123186691f2339013c6d44c4fd2212e2ef902ed0652bd9e7d8b9270c8e893c9f,e6b5bb7dc3bb1f19e2e4bab8d8f37a1917d114d42e0a94ed244f89992f02929e,24ace36a9385eb893671a85bfc37dbd3a190b450826054a5929d93595db54f13,df5d2d93e43d6c87e8e18c8ced6c0116e049227c2ba4ad2214feba004578178f,a93c1f6c15053bf893d6144aa59c528271ad0e2f2a32050fdde0f63b629e2468
02dd1102328e9f21bc9f9986a6cdf3c725293c69f790a9841b531d615e2ff413,6bfd6df87cae920cfea0901d02af3cc7338468966a2b00641467f3ac1e0b8128,6731c79a1b71790a122a42cbd03123f33818657d17be7efbfeb672d134666890,1661d82518a731b7fdf95d8682d121e81a2652c18f5c7dec33deac333a42ff0e,af199b5f95981de455c72aa2fe16cd4deb86a6a76e7aba470c36c974747cb37d,e4d4dd185743c633c996140ca78513a4e72953648d11b8123058ef5751b69c42,cc61eb91c39d49a378d3c4a722d78f6664bd0fb46db0bf0c6ca68b3943be08d2,74d602c03128ab873992e007e4a223ce36e1a54bc07520162eb8d30d6c19a29f,b087990305363a9e0e2d22520e63f6f47b4813abf9a900da54ec7c7f71ae59ff,83bcbf9b13b07fea43d3371083b4eb604e2b1192a45b88f4a2b633803cd399b4,f3317eb00c4a30bc42962a55758c20b7b90731fad0faae1536a3994670d9fd1d
0a29771ae7a72d272ae3cc322ba26bb6e5a4f3fff93bb1095ec380941315fc5a,4501f55e3d772394253f16d0f22f0a7608861e9d80eb387d912c94007dd61e91,3ffb1b076a2c861729dd7902e2584d81fd0de51f484553b4efa58e26804fb0ba,0eb31d708e8f0cc4a50498442fe3df0da148e7e5f7918e9908fd4d3cb9101f47,ffa12d72ca4fa4aa9c86acb2069fa29e97ae34d4c97edd5aa02164d06564fc59,fc8754f911f4661812aa8f37e334dcbd7accfd932de46b2e9228014fd811b94d,8f1e912c0c4a08af5d0bbef61d16f7be160332298a52586ea707c203de106880,e56d688b69044920f4435bfeb6c2f17eccbf11d0e3f59f3ab9103da9829956d5,7e319822f295a679ed3d80c864bd1a613edac89fdc6292eba72bc3b6d733e0d5,ba0f251bd2d2e58ce94ced214a20d0b8df9eaa68a76c57a2a2dd83dbcc49cc11,359c3634baaff7b9a1b1366938e70224ec1d7e0a68ead04f1548d03adde566f4
051570cf064d78278b21b1acd744b235db637c78e8c41fe778f0184b385049a8,eb94357f379ade343c1d68e77830d24be1788a8c2bf0d139dea1da37d8d94ac0,b0e7286fca29161f1862ba08028083a5e688026fd6a3a0945819cc478d4d0a15,402228d3d341f51a49f5ca15a76adcd2e34a6061aa2b8ee161625409bc7e23aa,434ab922b39d5f69a3871b8d54f543cd57056f69f237905e6699c78fc3cc87b8,233c0bf10a0e9bcf89ac51937115cf95ecda773296ac9352ab42763a09616cb6,147e88e622dd1a34394d40881ecc34b3b15dab1fb9f099eccba719284e632b16,bf8c79f57082939281679e3b891e8ecd181e3cd79c45804c18dc1fa2abc24c3f,3f628e1f23e2435938a1cbe26f1c11305f3a0b9411c193c4e0c0e4366c3eb393,7380935314c2795c387b5421d3906b435bb5a97c2031fb77c6f627a8cb8a0e62,b6e77f8a358f04f125848de6054f410aee1c184180443fe99817f9585e0b1173
008cd5abdf32debe0be75b66bf0bcde08c96e62cf77b4fc857ad0b201fcab808,324c23627c870591c6e60a1f05846fb7eabeac380b6591b2e0d67129d6f339ae,0168e6fc1d59f929ff5edd79d6cb3665ddbbbbc7e812e1bb25920b773db362a8,a1f837b4d8ab35c7fcb047355b6d61cdba641fe7a811b609597827e8ac68936d,384a1afe8c4e93a557442443ed52558e1fcbe884e397bb831a1011852ed63548,dc006672f770052bfdd7bbc6390e560d98cf44509ae2aeddbb8608705dcfeaca,bd19f9ffade47c2a34e8c29195dbe95723cd9cb939e92f3ddeb3d64b8694ee22,af3a587a2fe0298fcdd5a8e3da9da9d9cb6db2a31a61fbb353377dfeea2022b3,8febc7a818b8925c4f7a148eb9dfd5ac5ce0abc379372840011d8a00a2cae18c,6eee226d19bbc58a936248e4651c4801b9cf296bca9e95f953ebab214b0b9511,424d74a07116624a9364c15c28a497b1262fb71a2dbc5d62693cf54b8e46e82e
0ab2646c27ee694a24482f029ec30bc621194c2250029456f524a359bb8a521b,00f587baea8fcdfb721dd63adc2d63d23f694ffc3dadad30e6be7f13a7e3e48d,5463a4e4db6180c2dfef201fd174b3dc48e57919d90c741444104b28b87311ac,3b341fabca59ae8357d900844366feb994ceeb061691139fce48e159392557d3,a6ef58b6add704df7349eadce77af8dcd03679417f8ca36473989a084e5fc5f2,8962ea983b7d1f42ad49b0af4dd75fc3572926b0e9e6fa7c2b66dba29acbc615,7f2e606b6a8966d2c48fa8235b5bde82ad0c22a46263801385d440f2dda4232f,2956fa1c9c8627911dd16a3569410d1a6ef646d544391b92312eb9e97ac1b6e6,2e79b9c98f92551a613661abffbb783a5381802901716869677223f5082a3536,69a3c2946d762de40fac6a9f99072c54d6b0bd7914d9333197174bdae3a65f51,c45ad2eac0916549edb03e1f2280b2d8bb660006e5c18237274597c6b28277cc
01b874ce0c0c73efd6e493c099b0b2e58f1ae3ccbc77dc9aecfccafc7c331ea4,4bbb4eb4925f89ed781e485ea9a22f5bf4e92763bab787d0d6217c39c7f9cc44,e14a6c2d7f9b5ac367d94f6093416dca926c637fdda92e9b05f232274b084c77,777e894470fc13a08029f5a4ed18098e0901116e6847b1aa585f032f14722de9,83c415a99dbb7ec7dffdc527b35c9547a60d3fe96b8ed4246004236cf11c07bc,216fe1237a891bb777a2ac886f26250eccdd245e654b4d0507a1974eb84d118d,ab1b5c15df2345e83eedb639d7ef6f0724809d3a54a9da22229825cd0cc2c297,2f2934869add5e4a2229c3afe8a19bf30058859aa339fa36a1d1ec8f56a4b7d5,ddb44fb217a3835c48fe7ecbb15c99ad58505f734ed8cb0d0cf2fe9b70dfb250,ac45d6aa91e2c83a54a88483f7c7547da96ded0273336a076cf8d463053f7da4,51d662b7043c421a26d82d15812eb64bc94f5616a56217c8d2baf4d7874e6a92
07aaa85acf724e1d3ea5c0149421a621688f514a041c74e5ca4636d5b2d934f6,b1f843c0b36f3a9411f3740e6d4a4a2f6b0b074fb94f8b4bae821cc21ab437e2,64e82f2e963fa0b844ec00b8a3e91ebeec0fc05c44ff22d56da572f960eb5b2a,ee46b2c277bba9279d83ebfd75071cb11b6f076a065b811f3fe6480560757c61,48d62824e5d494a8909bc898a13223210bbdd4093fa40f55e4adae697335f098,157463e334baeb379a7f2cbb34224702ebce4b6207783362cac40c6e021a5c83,2488ef9abb33f917c1f003f33da941571d39179687e069e2ce22f60bc3286539,f18018c46f458b37b391d7eb512c1d432a5ac6453c67c38906011fc68ef0df07,8ec24de2c5ca67bb107159c9745092f32f1522b24dcbed087d11bd15962afc0e,371718ddfb388621b69fbbbead4ac607d987126a4552cf066cf08c203380c8fa,babadb075db57d301ac596278a2d521bae1612133074bdf73a40805a0aa2bdf5
0af91a0fde53b6821c49e4219974a3b4cc0b488d551a9a93b4f991885cacd710,8fb3f7a01e051e6186489df05d96790595eb12f324d31c17287e3c6c54dea7f5,1cbf31a3c28fb2f86927d982a98c5527d25c0bfb83609059795f275477de93ed,374302655bab818f48d89ce83f9c708089699195687ad9bef47bdd6c94515329,87359bbcd0d980ed05e36f6f71ce7b7b715a07ee228d5be7376855a267c6c288,dac9aafedfa0dad286a273c996786f9d651c235109d8248688a72911822a6757,a951b2f4b5b4721cc7733dbad509ca5367e794e37f3e2b71926b04a8d57ca6c1,848f05f6321622c8429c01f6c194f2953777dd9ac6800c6a9673a5ca291f4a32,3e20fc8781596ca2c6d27b234d8066e34d19a0e3053e687f42da37bd944185e7,3a263cf858367e710c53441e836e83b2b002bb91df45a77c4d0a027e6691e0c2,3657b4991c27bf756d62148a8b7631dc0a973f224384e9233dcb42110e5daf63
0d99fcef20eedd56c2a4ff1ec1e29d99063e285996e50529b7ca2df1a03a9b5d,21f42e76211e42ef642a280e7bbc537b72fe8e18ea98d1d19618f482fc394fec,f4be936e2a47b5881acf2161dbfc81e75bfda211cc0d329c0d7dae802b73b83e,be2c85cd261ac400bcadac8311ef11210e5fe063bf17534de564b7ccd91d2c62,0f65a9ac2eb064c525f9b82e5fe2b74014c580ffd50bb962ef970f67ab55b5f3,7800a0f4ab8f3aad75348906d1357c1bf88052238982dbb3ebb864af23e02df9,a09a5b502a793106a0633b7d752d7f5a4cedeca0238b140849fa1aa7ba4b7685,af41b00529446492c3689718bd8a5f60833f14ca2482113a0a77e3e5f4f5a25d,182f23831e179f92626f27b49b37695eb37c134865128624d471f109dbca9b4e,083a8bbb6aad3fa394f230a9b2eaab48882ab711bb1e4880e1e40613ad776388,851334f1e6d6ae0a311fd1c4c6e11ee687707f2b0189878b9a9ea655e523dbd6
0da7a0e2977c6487204664903d37e3f11fc50bc8f2aa20f1adaac9db7ab194b7,9de0b6ed07d7983b32ba4a9e011c01f17adf40dfc4ce95cd834d1c42849a8d6a,783e340a1efb012f7a74c0eb2f763562d6ecd22a062300288ee3a7179f160ad2,bb640a6b37696a1a4a4ba2e6b8f9de2b67416db4c8ba28bd5fd1c8a5c06795d8,fc441514dfb4516224650818de0ef108b18a2042e4cd8407082631a0f5828de5,af7a8911397646bac7cda2baa83792dbd5b05eccb2345def248b8ae77c536d95,bca3cc7bec4af124e40569ce67317d23280d3a255c7849427766da70588c9e3f,963b60634e1494dd4a85372b823c492ddcf916b5161c537e26f2afd82f78fc21,40d7f31c82c7d5a619a062641270bb8ab0411e86fd1de9519531ae88e648a1f8,b6668a0f02fd8fdb6655e418b7930349f2cb8feac74b3034eb8b81400c0397a5,044e1a29307125290e4fe389e1967824d2bb24a8427d1f6e7841cddbc06cb478
04e6ad1d6c94f9d78bb4d0f181f7315b475aad5e31bac089a95620219028c143,a87414579d3862f37afd3e504e5d5c98086cf2921c8bb65827c105ea49d3fe25,5772f0b17aafdee322dba2567b9bba6aadbc7a6cd99d454513e2d57ef389e23e,31ae0b48d3b8acf104eac10715a3befd20760b4edd91f1edbbfd423a63981828,3f817b0c75169914d01aed567886ccf31d68b48b16f81cfb56ccffdebd17f1b7,6270ee6883fbd0f121fd08696cfdf43d2f2e613d219c0eb947b3323ca014b8b4,a018ce0834333855093b52ecbaa2ba885535d65db58b9b5ed306086fa20a2147,86bfd7814e0f7c9bf6850fce665d80b84f4d534681c01b09c17d7c57b9ddbe40,71180561f319d1127adb5bcfb2e7227f2a292023425162e908fcb538e296c614,d8571351ea481d499444e15e586ffec0fb334ed271991a7cccefabf796af9197,f894098a675ea4fdbfc8dcdd269cb3a5dc3dc46f6c976b1698e233097148e50f
01dc16e92d11e8d79bbc1947ad124f4a30d6c1d8ff84f033115a3e62fdfc53d2,fcfa9f91b19186faae1b74a7e99beded62aae8ebd8f6dfe1f963f3dbb63f4253,3eefd6d35b7d3e3079ca573c70851dc1f11750e48fa25e1a526689cf04d0d4e2,a60b8b4c16be901ac3191e89e5aa9e845f09b2da933f57269ea63ddb2164be53,659d0183b18e24b734a43a3ea58c4d8cb80d83b15e4a249924ea0e209670e15b,a956e5f960c5b45ddad70d11ca52fd8283264781ed5133252c8be5709ece8878,60eee3d92960e7f502772b5603b9c1d80c6fae004d8b2a2c182791ecf4c1f0a6,6dadbf5aa2afd12b2c9cddc5a4751abd8deabaf652709d9a5dde73a97d53d422,e408278293994919527dca4e3d03b8b6b0953f6f3c05590c1047fb2a67e2de56,96ff9edfb29d86400d7c4506b4cf64434569fd02f5d5132f6c786d4f5b9d761c,0b3be526dede11eea359855509a209af948defe4e4cf99e85115aa8426c57690
045eb355093cad04bbbeb8fe1d704580cfe73db1aaa043d4bddf2eaef53c314c,a91c217f8959a49092567436e63e0f2a0af275af1b0a5c69c6fb21c8378ee80a,044065473fb47d234812bf07ecf0af2312cdfd716bd75249c6425463f70f2abe,cfc44b339f600efcf674a4d04a25bcbddaf41f61a8e667dc3548255cf80490b9,0b3278a3b81547036aa98b1e98d9e54f1070ddfc08f1cb53a19a4e4b01948087,f340f2d3250a78de76199fd3f08059aa88c263abd1b880caa71a86f3e81935d8,a3f66ebf214c208d37c1e09e32aa7598b0be2b37d4cda4cf09cdadd6ad8d06da,ef17ba3f45af53dccfe3e40c911e3bc5fe56d62ca777ca0ce56cde67fab1d06b,2d4142cb433ea736eeff6a8296a089ce4c1645109ddefdace67404e8107defb4,6c215616b97cbfba0c6ad6cc5ca38f5a6fc67be71e30af82560674fbf3a51cac,707148542d1c43fc5e62d7dd78f04eea2d2151edca83b250111e88a8b53187f2
0549cfcc0e0360559030ccd729d5a8c32f4a1ee8f8a2a1a97db943e47408a53c,28b9c4bfcae1374df21ced27f491e79d3cbaa24c5ac85f29466b947b7e186796,cb0d23ad55b22fce12814bb9d5467fa8b09c82acb90a92d166a6393209002e82,570f968922fd60ea2b198c4cdb631929f4325b5c1c5efb67a607ee8624ea39cf,070b120bdbb440bc231238afc2f44c37a2bc3176902a24559f0d8d4469ea917b,f40bc51f1d7784ccd13744a269a7dc0c5125a67145db8890555e864f72d529c1,24d1ad0f41a2beac10e839f41be4e993d479379dac7779fa07a9dc91a6988716,2470c2e6a6aef0d90744c574a96c000b3c94f86481dba7e9587f8b629c69405f,eaa7c9d8b119f3eac5be8e9cbe580c79bdc88b0ac5b8629d4da79d5c85c1039a,efdc42c9a3b0097c22bd0fbd3d57bc3023dcc0fabb0268116149bc3970ebe483,33b9dc2a488fe123e3a73eafab7f4c80e091d3335952d72b51b702c6788d8954
06457902965e95183211fa5e36aa8b6d860ba51891d666fcccaf52810db03428,b4ee6e009e973bba2187d477231d3ccb12f63c9e8f89242cdd72dcb785a06bc6,d3493c59bccf0f1bd8c79b2936e396c79e98ee9a3d64aba0059db51f6c1937a9,eb1a04d8a1922ec56ff23c3c317719257063c0cc379615b7cd55c015db8401a8,e4ccf159a169495ad1a0901ec96296830d8674c395ad10a26b59d35f2344e6ae,d7422e5215e6c18be76f3697dac22f0d81bf539c2da956d9aaf2b0c9315db2a0,d2caa1db02ff39cdc6d7206cd0ddc6be62f5901bf3e9348ac2d6fb717ad88fd4,c6aa9b0446b42c0fae2c26fd68f2d4007579247587930f765e68535ed73e9d8f,9cdd4f390d61ed9ec725b3e0617f15a7d0f1c0c3cf0ea3bba3503410be7017eb,ec751c4cd9944765df7a58d92baca490454a454196ec7dd50d5dc4ca46080f97,644ef82de6b1c6c02b33840359a138614d5e9ead4967c140862281523c837298
0594441a4f7bbe2510fe8f280666b5ec87d9e6e369665171e2edf738cf234a43,e583aa97937077eb2b55250f0bf14d24402aa45ff00bf4a947c39121e6c75e6a,e316ff91eb5a8107ec070f61eb78875c6a2c943b30bdd52f767d358d6d3f6322,01e9994284a425e41e8008b92092aea0bbf4a44b10b53e8257a2acd235c8906c,cf6da95c8da1000e1f22f572edd0eb94b053c1758cfae45164079d881f71cc63,f430f5f9fa72dc68aa8e5db6f86f31d77662b5d922c7ce39947f2105852acd93,020980f6c3d43f47b013ea7ec34c6db2263860f8b7f34d136cc9db85d51e7f32,b6db643c61fa6b576910989b9a1bbf15a516dcd142c9bf29e4321ce09356ff4d,0a3f9a9cbcc3dbe0cc437cff94c54637728bbab393ae68e365af98598f77ec02,1a8fad9b6544ee14c5c12a6f2369f04cc6c4557e06cb67ed5ffc925ff7aee3f8,ef47ea0ac22230ac99c17894413651b0429b28d632842ec67680e70ce150cdc5
060835d0e128498404e23e029ee63a6dd2da8dd3458dd6e4998b6bc21d23d583,503d2914a48e0210ee7aad1c8c87ca106cfdd4ccf955f22e9418da23a09e84a8,2ec648271f0a072b50ce6375ca633e63d6848bd8b3db1f988dd40cdf07072719,67bfec9d7513c3a511ddcfdf1e2574a005d9a8d7a08652fba0e026df749e18e6,2c07fc7698abe511b871421a2637037a9115d671976832cbbda080fc4d778b35,f269dd7719935bd23fdcd8ec77009417f9cfa4970e227497f58bbb4796b46a77,1867b556563bf416640a496385dc5355417f759bf8b1277c0aa945c942a7af12,89d2f28b7d7fb2146d7d1386f26e914b327a75b307c47e083d3b51a711effc77,cdf1083562526345cc78855ebe6f4b3d3b330ab8c1d502caa95a4eabefcf82e9,97eb5791e502eae0a9eeaca722e8a43658aab70cd1f4bc9c621a459d02af4cc3,fcdf78504414886dcf11edb7a25098fcc3b8bd5f7e6aaacf61253373f2ac97ea
0b24921c9648d712d4b53d4f575db7ab448c92a40ae2cc23e31176893890bbbf,879e522286116dfbef9935da7d6212b53270149e2231b455b579d3a884105460,a0de9944df919654770c017ae2df5b00a6b3ddd26dac3a70837d8aaf204ce810,4e6e1630d3bdf34beb0be758ae0eacfbc551760a7f8a521a9f2d6345a41afa8c,0c547bb9f4290dd80eca89a0d34bce17111b7daaaf0f8be1690873422f15c861,3a5bb2deec205366a4f767f29ce430d0265dfa05fa07a5bd06149a05cd0fe9fb,0af6cab8bac4c2d05e8c0aa63d25b1bfb19064207b95fdfe6828e65c5f46a2c7,8ec8386d96f4b09693573bb6809b2e28d01ea5390cf73dd4cb1b937ccb723926,70517d728e9e87872ea17587df9634e2337a015a90f6dd1250b2e05b4bb29bdd,7acda52c39a9c8459ca911c925b735a7f98a71bddf95d0c58f7e6b291cd481fe,ea5bdcc8f6d341f45f00b948026edffb75d94c899173382ba60c8f89c619217d
0adb2081f0bf4d287578bb1030520fc7142c3fbf05b04620a0ee9a70637145b4,9a2345f0281817f2581c03ca7e8fc467536b1ffe7875bbb9150676d5fee38eab,9cc98ed5c64ef9c88728e4f748007ca8c9c2d79120d3f12f1a0f597969d5c183,b76263b1a59218c8460c43037469bd4e5514472ac9e9750b7f8def022f45726b,bf4b8c34f01d1d085471c1a90a9966630eb30755efbe4bc4b73364ef9744fcdb,f255b34c5f998548d0a1a49ed09ecee0d6e3ed6346233cfe20354ca77023c8a8,50e123cbbfdbd06ad2f88889eb98fd8dd768da477c9789ef59caa1008f63e2ff,29d997399d0c6ec1090b2fbd965ef417cffca9fde35e056371fb8ffb1088c754,720623f0ff0841bb107e4c1e7573f83ec7a26eb22eba6dff518a60bb4ac94a50,804831b0b1e984e1312b7ba1504a151bcc4b7c995a6f5bc8850f12db591e2f7e,8bb337376ea368269efb020bd9136d5244120a2025c6101a7c0f96e0b1c9ab74
0c5f6f74735692fce876d86c95d36c74df88eec9647853590ee8ec9b1fabfce1,a88c6d541e2faab9d1ef7eb92c4b88889656ea66f5fad758d363218139b5a505,510d273d2cbb228ec1ecfdb4ae3bd33a933d8d8e36f7e4c0f8f135d3293ba06d,a644cdfd5db2bebd0ac37006dab449bc1594340759721e521b8276051f840525,871e6e580ab6511b493ba05ff2cbde6515bcef4be1e3788e304b11c891d70e99,98ad9f320d6f756b7c864adbc86facc4d634334834b16689f51b7cd521506975,8bc804fce35657c5176bd2d8f905973ff5d0842627379dcbf2c8aa5ac332cfc6,ae1f9d3e521a02aba6cca3ea1d726f7a92a3359b9d87f2666f8a6172a99444a2,69b279d91bd9ca0e7d0a905b724104d934a838f4c6012ba8e77d35840b2eba96,82e9defad45d7657c0b64de912fcd3d46189c8d1e744eba8a710697c5c30c7f5,6ae010115cb1033aa18899145dd53c33638873f4f0f183bb1d3cdd1d8fbeba53
0cf3a602622a7ce9ca8aba20923342ad510e3151cb31b4c593f1725dec840749,dc60e2389aa546af4f0bf70e5ffdb3fb4a885a3944d3313585574f87fefaaf47,fbc6575acccdf8e22f79c3ad9f5beac8224131cc6a7eaa3f1c5a0e154a3692bd,e8775916c5b52224e3297ba321e52b575b503e98d306932d79d1a12cb0ac34c4,0fbfb02c98c9d5da3bc90563019e3e30b91f658aced81fa3dec941ba4b2ab863,6b1ac98e7f22eee01acd2c24fd733ccf6c3afaf7f0ee5f8e45fdc7289fdc2d8b,b0f4414034532d082b69cc2e727d06988e6fd2b344087773f55e5980ba218682,8b037c516f83e6cde79df87782a72badbfeb09e8d95181e7ba51a22793c35dc6,c65d220ea386e55c7123553f4f4ba2907ebde9b66086bb0abf9eec4aee73b7fd,a0be4b6a732938a393b858dd8fa8a59978d0873c79b59f2bf8ee43935e6f6045,b84250b50e7f417389f8593425316b4f79e9f8002b7c82c0bf6ce7c2a0bcf13e
0cb22e569f7c1b4fd3cf7d9b2b24bae6cb1d901ab49fa100d0aee002b680579b,c83c7a92495921c9e7d0d28d98db16c6cb46c3141ecb6eded2d9cfe97411c6b3,5ef372d413cd6af739ab949985679590017e39bd323577c21d124e275894c5d0,4c95a20a5f81dfa5afdc634d7ae3e8a8e7a96db1fcefbfda1f594952d5b53814,3bb0953f0e1f962d814c4dfbf7d724f7b7f5c52f6279695fa2183b24a94fa5de,37b409f98fd78170531dbc7644c212f9b3c34343cd37d1cfbeda1ce2d403b721,36cbd4a7a04215426cada0c355c24ed33e70737fa576b5c97c2bb15eabceebdd,b8dcfce0d071d480240f8684922df161cf3a584b8cd3d8594984486adb4bef45,97bd916466a95f7a8b125b33a25b33bd70b0b04d41459a525e998cfc9fb86a3f,6a32ff6506f1e4b60e538c2f5d7a9838a8ece754eaba5d096e0f87b4be746a5b,8bd7712ea7eedbd23cf11736f337646c3ba8f62ccfa66c87e65c6abdbdb3f560
0d01a91424529b3fdb6f0d27974218f2110e021e3821a384bc2ff5fcce66d1d5,ec85b2fc8427584cf34786b4a821e690f4c07d3399ca0db2ce3a5810a9b1f6f4,f5de0e32d5ec806cf7328354e70ded371031e87a16a6681ce80281f176a08a48,bda3058939406b46be7fed89cfef77139fcf029931ea750f9d010eee1291b9cb,e03d4b3478e1ec42e50cbfe11a3357d15b75e097c430db9f35e4c6c19cb5135a,f0375be22564bdea53345b476027fdb53f952abccd8a899ad7270b1b604eb278,42717bd4224fe83ed48603d19ffa5a8d481fbd645f65f960be1bb3703baa3ca0,6f7b99c6485d826dd5b1d5049d67d935f06f5cd021d99c4597ebcbdfbb8d5a61,240032560bd73b1ba212b318353331a690c914355147f22fbba23d5ba147b43a,3c1f9e591d97b4c14a7e71fbf25d77f490fb9eb1cede56b4efbd2f19db61042b,388e22c07e89dfa04eae1d4a2ee4b5829c7bec9b658ce78661875390f9c43b5b
