ORI_APP,SMS,SCREEN,PRESENT,POWERDISCON,POWERCON,PACKAGEREMOVE,PACKAGEADD,LOCATION,CONNECTOIN,BOOTCOMPLETE
0d479abe853fcdc8bdb07023f13df79922fcea78b960391ec2a0c1722c2a4ac5,f72c90dc3c53c72a0ddf2d363a0739288de95003c6248df7d0d4cf561c2bf7e6,432d4f192fc1b208c92c6dfabe6c2c59f23fb2955beb527ed7271c4872de68d4,3731d41e6679acdf354cc7f128699d5b32c297ededd90360b694f24472347294,fffcb35e09af2e42e02423386f4d49072780ecc9cc95a3a151dd0e516ebce2e3,f33a4c50e3e3d51f8d3bd51235a665f174d9451212a7b37f7451641e8eea3a6f,d1517c446874a74d15b45f88ff2066035aa1c18788236d1fb4971a9cad09ba64,1549a43e70ae2446978835984da579a1ca39d91b26d3c3678208f55667687408,70cbd3683080ca2eb484d7425d8ee78282b261a0fe5abbd8c4092e19372563cf,477c58117a52fe6354c88f31a74f00d58b0b5fe1d8440896898dcaed8bdf83c0,33103ddf9cda4b951f6137c8c844fa71d7491ff6f0c079ea253502c0b552f075
0c21a56cdbe8703a79874b411975a921a82afbaf28ed4cce62ca2e026a4b14ed,56f0edfe0d2674573aa9efb4723a40667059127764c9ee83534e16460bf17788,fd66d499de2dddcf77df827c6e9fbd86b0fa5ada22b4cbbbd07db4b758c58207,b1b2715d8d11f85f5594e95a23d87dcdf54b6132abda203963b691609862fb39,ea242618a2e7a49faa0e09b3b20de356f66098689cdeb6f4d893b956221b1458,21c2d5c23dee66f08ce29643a6dfa53ac136d7b8fe3910e8a9f0078bea6f52fd,604454dc422e60d418a93446373654ac944cd80fd326e16e6e7011eb3bb28703,c4c60616550b2df22d418fc67723d3fb5f773f7bea48a6d866b2d19bf31ca1a4,b6626f5f4ba0c3447c8db0fc4d0664dd5dff8a889ce45dbe3351244d11a8f68b,448259013cf1b7e756c5b3edea8ebde0b6accdf5b4f84811f821dee61815ad0b,680ac3ba1a50132b38451435057a4a1f0144c02c46cb3e624b0cd31864259e06
0c2f5f9e5fb6b745bac3a5bccb56eae99357d14de0121da269dfd55b94a47c43,56223e927d7c516365b37a7a6dae13c42e8b9fbde6500aa0ba032f752bbcd085,6633f7a40d32ba4dedb5b02ebdf30f69ea388535d767e45b67371130c9021d25,ce9740cb1f01e9abf0956a2ee215ced9ab19aa105608d32c594eb797b42e943f,177e9ac07afaffec006bcacb082243df66e498811504f9e32cabf3bce230d5ad,6b72adcbde4eb08195d5f38dbc2a8cb5e8e759b2a5c928909bb6dd085f72dc1d,6de92af68d21a4cba0ab7307f58c4b0aa9c4ae575bb9a746da25e9081a5a5242,c6326455ce4759f828a92576772800f21c2b530184d11ed90aad725ccdfed778,c51508c6d4c14caacf67ef9eae8bd4b9e95378d1bbbcd5c44c388529428b4985,16fbe655d6de138b68f2331f0e565668dd32c9a653db1870146e72fe31861032,2e3fc2a00c279f7ac33d0e23697ebf07ac98b126bdc4263f303d5e4d011f349e
0038e748ed767940b370a67cb4335585870baa066188169faaa71cfb9e413d4f,cdc3e6c188bdc63d88bf133a30ce993998ad0164fc78d84ef8b10800008f1410,b9942af826b69bc69214f27c60ce231279d9598a6ad723d168cc8673da42d3b0,4310d14c122d45d2b562f3835ac9be97e463896b9cf6ebfd6922743f7c9fc681,3d95901aae676b0eabe5ba81177c3b6abb887328602c4fc094c510310ebfb8f3,6a5e5ce4cbe9b1d3eaa44b50c97209e690f43eae19f277c92b54eba4a3b10945,d6cd0b01c0b8ae0d2e68d58cac252ed5a57d331de2008d476fd63ad6cf56a984,cd7b45018fb92fcd85307f2e624ab8563f3d85fbf3c7bcf3e360f66c132580c5,ff0951a003d8a0f5d02450c404b4833fa2c7800f44c6be2ab6f59c370ab5815f,e09af41179c1c74ecebc00d2f90d975165a42e8d87fa231c83904c353cabd9ff,ee35365941a03c32b75c8b31fd2c60b36373dc324b4f9e866959b563625c965d
0e81f3f451b5b533b6a587e74bd138bac709d528b0529ebec0e920d8117b2c97,12ff0d44e111f6aa453755baf4fe2b1f485c2153d56c017972e4c8aa354df8e8,f22a5d13604f46c87763966937f2b00235526a2f61caa9e30c32a6cd1cf08fd4,9712819be303f35680bbff4c6d541dcf7df4dfc818565cf88e565f3c44894295,42406d8370ff3e33b9a83f7d2ac0885074ec9aa5d329cd48b7a2cd3964afcbbb,dc7ad6188bb157306cef772e73c06146a494baf49c606af112797ea931aef5a9,4f73b4134245e2167d7e53cb1a343850a35b859e69dd0e8257d1c87cdb9e6ef6,42d757c17c070ad4329465f7b4d7df95415e74d6d26ee66d3411a39f818c30e7,87dd5d672e59f5788d2bb78dafd943a9a51ecad603f21e4d9233e66b6fbee595,10b6ccf6cc8a2cba2d990bdd3ecb34578a84ea43dad3978e9304cc204b3f98bf,b475587d7082bfda879b6c59e73462a9a307cccf749f1db2b490cfbdf230c505
0958f9cecece8cff5b22955a20b06ed8d58221227903be5215829496cc7b2131,c3998fcc9459fad0342b32d13b62d0e64354a88bd9ac723ae1fa265f8f29e31a,d2552a1399b9bf6c94f2257a034b7ddc5a07223acc365d605f283365cfaa8015,4dd9e407a6d0c63273d4d8f3db6f6efbb66eeb0a9002176c00b76e781429d2b5,d926fea138efc8618cbcb507fd9f23123d74a4bc23f7a48214abf6a1f8bd3689,5833983a8fad1d208c09cae5b9d7e62f8f2159b22d3bacfe42b9231180d69cb4,b89f0a67626d5705410de00cfc03299c1cb64fbdb3984fed4581d9e26303d517,43a233c67e596395ef39bc6239dacd2e3d28fbfff5035d9635faa1d6b7181771,8c579665ffb1cb058eab1aec9cb67e2c646c42e71580f2bcdefa8edfddf274bd,acc8cd614769bb353ff3e3add11620ceefe3a182ce6ed1c67301a13cb1c13c8e,f1846abd766e9a1d355e54d2009ee903ba66c2d0e8cb6451cb8c6d970875cc80
06122bb9a5e048b30530004104cd03bb4b0f6e195a2e49ee311400ed4a9119ce,292d5807bfbd7d4c3fccc70c059921fc4b580c219ff6cde8c5f13fdd9e981802,d985146df69ca9e734462b443cd7eb1d02228e0cd026766364c4336f7bddb464,82854f198b99ea27126dcc5a44ef03468188b43f34e8ebedb136fbbc207f8bd1,0c0e79888ea1636e83183fade1b9110c55cb9e97dd1421b1fa544b1569c79e5b,a2d0bf343ab34f76af710867b8835f503b8f90fdb4b8bfbe31ef1cae692ef373,0f806de666940bf9098b4b66e77738488630a07e28fc33df6f2f18621674760b,f1f042147157660d6f8934dfe554021d6ecbef847d838c55ef1a42b02eea27f1,e17fbb38e81ca988c0ff1fa322c276972890bec7a1c6b9f1c9a76991762cd87a,847d3b17b5851f921e20ac058687666f6e77df407712f9f57609c1e91abb276d,2c555889d1ce94e3424afaacca9212f84d02a6ca4be46579ff31f662f15d22db
0dcad1b75b528e1f20b40e4ef70487534db04c4592a7f9e93183f352ed49fa21,dd2786f729d479c741b379a4a3501d7d2d36e13437b39d20f6df84f6404fcbee,328e2569d8db0a738e770ca149add4bc544236807fe521de9a88dc0cd8d0ddbb,f2bf761fedbb5f7e1e349160eb688b927de5c54bd4906c5c62824a28c4e359ec,7d7cb4de4d8e87c0ba6cfe6ee0ff22e25527b3135b1eef522c856393108fe1e1,60d4409d83180799bacd25120f466814b8cd77a8c18ed96004c8726962774d66,54ab16f746935a701245f84ad5810466b91f21d4db2888328785f1c69c0b39a0,eed87797ffa96a03a851b4f34fd0b8666a65faae6577fa5d0655462d36c4edc6,747b11d75571b179c803c22d9e31a4cda10fca2250104bc0434e3c825c013a52,4d8ce6c4680f66a4371dd3e21650a129b800c9dc1c43ae9b075ffacbb60d538c,2dbc4408522c7931c91e3841a47ec68fed50f7df3c1157e088e66d016616b248
0b3058974d8d14803bb8f3ab67b2a647c8c095b8d18bec34baf1bcf097cfb7f1,f05c8df7169aeec7d6a5e5a9556e9a5677372616021a2f5085f45fb0146ccbdc,ddda538e732dbcecfb8754a4f0c393841fe40ba51e664571dc1a8e39f76e0157,04577822b77cd4088684ef6ba5f88e40d879e5dadbec2603b87e124b04113e83,2ac93c43f9df86e59d0df77b314dbcb718d9ea53026f835e57afad1b97c1834e,16d880f3e9a5617001d4f3f5ea6f2e2c40b54dacd2b231bfd1154bc8e12e296e,5f190c92f27aa57e5cc32a9e140c845e854e6adec77cf921f8b32fc3aaa2e254,73c6a583f903e11b79213d9f35cff17b64c6ed963bfadf05f0ba500c1726c06e,7467d1f9ae65cbfc60bfabb6a4eef6c2a004957ad337d36695901a36c20533f0,8091d00025c7d3c21d1c0579dfb34ea3feaffc41716d897125ec1e07ef359293,0d378287b618690ac2c6e6741b8196cd34d22424a267e0025e7722388c21bc72
0ea7b066976bde6fc4f075b77380075c2d0685aabcc6ec3487ffb82a82e7450e,8389f8a7460abb86d4b61ed0c69ed09b62b0681315f54cd07a1bd30837f85287,101f5546a3e7fb9bb9df9d210bce3d0b3de70ac663605a83ccc2f52cdbbf7251,76eb478b57a11aeb028144243238ddc703dc10faa9cd51b9d367358de9377bb3,bd1c5eec56beb90603c2bdc6c5cb2015d3cf8f909868796861941e4d21ee9731,8283ec419bed1327bec2d13504673a68e00010544d3c0b0c25b6e6d5b547f9d3,42612d2c3f27748d78d93a56b3967c5b590e991eeb45a18cd6633fb8b335aa15,108077b9db7e97daacaa938b2bfad4f002ca669386e4e661f5359702be3db5c3,56c6ff7645cd0f046ca389ebcaceb466da428e3ee3d072ccfda8ea9f31225604,99b5a9b6953706ed65586999861d760a526dd7b3cab987ee8585d58476f0484b,852905cae64c5b1c2b4604e5d61a11606a7b0f6cb3ec12a16d071ec1bed210b7
0ccc7f9cade5aa4a8d462bb5ca01f1ea657739ac04be8aa40c5703a976499729,b7ec870cbc9cd69e752a7cc8ce120fa25a52a8d15d9a8b294a0cdcceaea3e57c,b0da927d4857b1fba6b5a76bcb34a91cfa662bc9f77313210ac8a7208fcd71d9,b706cf8a7328b0fca3b6d99b7ec97f267a8e66e3f638cc63c3149ca84b6a1547,31dcfb379f7855f5e4bb850a98c5c47ec2b0c2c73ba5eb1bd21a03177236ce46,da08d247caccf0b922c3bbc4d364d8e3bfcc80a337e6914bffe988d608d4b139,e2620ca48274a38fabf7531d008c9281f9283e8ef8b785ea43074af831d734dd,fe5be9b491d1e26e5ea65d7562d2f78adb60cf9f8a8389cf5570813746dc0bbc,56fbf53d4d533790913761d487e96c8118464f6065984e46e871ae7c0249f7a5,b61d5884cfa04385c15d5714f7dc64aade2af8746fc979daae1b9e1a5e764447,f98346245ec042819a6885f6dce05e9e77a7ffe306133be2f13d865a3e557ffe
0e1196f6db248defbe955adb3567b9f397d7034df282ae820482a3445126b3ec,822cdb8c5a9837c2b14b582470bd07bcc41bf71c5c39887e8590e3d66979f04d,e210ca0c30f5032bb71cc2ee85379cba26281250bd7b77fa9a9d7489ffd1a8d9,40242b8851f0ea8f34711f6806fd960e2b85459050f9e442a27a4e047ef37c3d,11134af4161a61f19f92865eaa7c827b84d2253e3d8e2cd283b6aaf5e4ea205e,d318ae409b0da45e1d0f0adf60fc765f759ef639c60d7bc1742515a57bf1fcf1,5becb4f4ad16e13c66e6355f6e533340b0ad1b2e2f40b7dc593cf9539d4ebea5,ba7c8bdc8803e6d81c42a8269c35c40cf90d97d3cb0ac20db2af98f7012318a7,d0f355dc6c15158dde6c15324dbc3af0ca84e8e84f62dbcef1cfe8311506ba44,12e043846fc7e9827eedee2d5301d5747b14805243e6b311699cb175720969e5,ea69236860b71ad9356018622de7af2648e70ea53dfc1971a7c81178732da077
01949cb4a460ddace2885a6a4b2ff712cbebf0a6fd7034d379c8b534b7b875cb,84f21c43372c7c3ad441a38d934dbe9650b375a9d530811d1da9519bd0f1164a,49761ffec00b8c43d3b295ff1ed4c6d439b97ebe763cadbcc7f2946f538b83ab,483fb47e1d47847b95fae14862f483c5e97052dc49897c5f055a3e56349e1d69,77af4733ee96fbe715810c6b14d3032f06d3b90772b9627a9fce5ea64ca19984,70e6230450c13ad7490fad9a3cb86e9f1213930beb6218e51323b8d48a7a1e21,0f1bc4854bd2131772be17561faeb03fea504091bbc50d64ca7d743ff42aa535,6638d7435f1de36156f4f50c416df43f4e96c297265b627c22fa0664c9188d20,d1c09a00ee9e74f0417b905aeb0b169d8665b61b1ac70dbbfcbdf495533cb75c,d71ee7557707359805cd017460b58341701b2372ebbf343068b559930dc72d5f,4cdfd6d15c6963a92b2717438f55a9168cfcd5e2cc58fd3a55937d12cd2ad394
07ff8fc17dad4d7fc953e2ed9f7a93eec036b2ba75d34a58e0275f97b9bcc20c,538fafd08113e7ea12c58f5f5ff0ad400caa914ce8272ac4d25f948a631542f7,63a06a2aefad3d9d577956ae671a706f284a20753b056438cca3f6dc9c25faa7,80734fa58d136f28668a2f466c4cbd9d54ec29e14228dec27f51003162d4585e,0fed3af4f729c517e982317d8621979faa86d60d2099d290667f2d347f4abd85,5a117f6cd4c04bd78c0dcf09f3e39fdec84230f63f931390835325fa0d1b04e9,165dd4d8fb62a34a7a7cef3d54471154e5b75300ff929b488f0e232c5183f353,3d31be40ecc3628fbb557059334bb59a42355b87561c49014917e3f7d9ff46d0,7733517dc945d61fda88057a789706715257ab21aae44281f5264706663aa843,615d511b6861ce1772baff8e314d1ad7c828e8dc8c9be4ff260f745558b1a18e,82262bb1a9ed0b960c89fa583aafba52964b2db023f85145e9606be792fd8398
03f76e12ca4c99b44d531a3690c09c49158066bbccfb60ce3d52baa3a9268eb0,ccea544533940e97ac50af6b9333966bec549a8346b4333b3d17188c456a390d,e607b428b41975c15971290b35467e3ca7fa86060026316c614363c017ca4a1e,ebfc41bc5c2ad8056c7372302685b743ab6bc70b2f6bde8625ee3f95307073e4,ff92d801a8ef953e4a1839866e1a55d7e5414a9bf004d9d1fdb40a44074e2df5,b468969bb1eb7b92cc604390d45a8e6dba0ee7bb8240df3f32e1a499037ffd59,c8d5967303d4564d32d02c6dbb1dbd124ff0386c7260d02da87533cfcee9e0c7,e7a6bc123012852fa71c3f7c4b11e7487922cb39219a6710d892203ab313aff1,edd1c5da019d47f6e4a71fa9355bc4375c5a33473ee947a3a450fc5a9e26ae8a,a0218d4645dcb10ba27232708bab4a01d50593ebbcd75acff060c875090b9edf,0c689820c21726fb7114dcab2d8972a92a12dcdc85bbd59a0fe23450aca6840c
0156a1b6722258cc774923deaabaec8dd3cce72d571da3b562dc2cdd538837f2,a16971d462d61e545bb90e449d5b932e9df1caf0bd3aec85c4fb5755a5685c0a,dc465e1aa2dee94079ec01b11f67ecc413c323b94f1826b798971d973113f071,1b30b41224bab39d88d71c8652ffa3339d0e60266c2f9d6010926492d7685411,bcc2d5ea0d6d2fbf7093da735a1f3ef2bee6460886fb6db88700cb572319fe5e,bcc97d5fa4ab45a331dfe7e3cc1d3507754c564acfe5b10edcd6afe3bce41fb3,a8579e313110026143dcce7138e270880ba5d06ef9c9106d1c653e21697626e4,6888d1328dfd8fe8192b777ea8523b8c293ebaaa57edc533c0630bb8d3286d14,26d02aa7a35cce7e378c8cd6eb79de28d0f824210d07657ebaf8373ea36d1452,4978fb9aa2a39ec8c7bb97ecab39a70233b94b80f78c54a51e32e73f0aead338,cb3609ecd4e4cfc0b52c306c94d48de1c5f153c4a61a72458152e557986baf17
1035296bb576144475b684a9f703fc0220e8c0107a9e7e87c4bf76f72496b6c4,ee924c15d00c9aabfff60aaf089f1c5e790753b53ba9dd1663b69eddc4991418,02a92531f7a3d10a2a1c973d4cd173e8992eafca2ab3a3a3c60706e46750012d,5fef3e5fb2b4cb4ff0a0aacb35f7e7234908a121ff6ae6685f83cef1000eb643,0883c829365841203443516aeee8fdc512db74eecfb497ba7026bbcf3d646e66,f9e7f289f7c19591d13064aa8214d2cf95b3ca4966b630cbb13d10b52620c79d,99f3e7602df60dc074f7da7e5e0b5e16fef418f524e6dc56d67e9098da87c5ac,76044315aa3dff756eb80a2f47bc123ba7aae9d53b3fbe6beb9fcf9a317cba33,26245bd1677b3224790f5b23935afa5a0b2aa70e342ba51d9b5405b47f081b37,e21392ece958fdc1cdc421078daeb46de8c987aa0fb37776755e9fc57b49052d,d2d0fcb959c7957de29da73a38c6750c323c809ca09631683c9bc084e4687452
0fc646806fa3485b3271ef0c8217249a5cc6c8ded66bcf2de0ba16367dc80961,e11d5025f8ccba6421d042badb224715544c3bad50f36e876de9469fe567e45e,4186a72d4a14615c137d30b7c13966795b4d1ac78b934d867edd4bd40d6da513,51a7b56e31c5ffa1fb643d8ed3bf758be2197941c7a493607a0179bff8f73936,b42ecfffb7da852eafb5eefc87ab090c1950e091eb49b18a1f0ee11608943c3c,d7715be25c93379f2c4eefce90f2b86069d0b3d1ffeab0b7e250f615dc6a33b9,d4f0adc2a9d81665470ab5aac304856848b3be8cd5a4fcd4ad9d70baac911f21,0e8f7d21514d179ec3ccec7624b307cad9aef978546034bf7c4f302867f15798,cdf9958f10a9ad1b00852b822a170a1c3b61ac6633d1654c7e55a9ef8eee6319,cb56436423bc05c47818563769301ad6ed1740e7fecdcfabee96549efc6ce1ef,adaba11f939735ae454291fe9ef1bac00f084d334b2e3a6c4c6a301fbc690e7e
11dfbeca277e1afda2b07c22a161209cfb2c1ba3d23f11b7b94178a8b3de0469,1457a5fde45d7a12577c5b4ece1544705ce2aca0a00c098077c0c0b74a99d4e0,c3aa71b46727d6f1a23ff6f8541541f5f6268506a90759747c6cb66e1afe6fb8,87b77e7c371480541cf27b3ff4728f5cf41a5778fbff34e163ede0f92338d32d,82a2f19ae3793b84e2b6a8a5b5d31775809a2e57376d403f905842a06a76ddd1,85fbca2414c1144255a4a4a7a0068086d65caf676d2a8995e486d7abec6015ba,1f9f4681aa527872579748ba7df41665331b5a339eacc4afb92ea571976384a4,4bb206408e7994aeba9f5e5c43e305f7255de2cd961168182593872517058850,b5de9fff4b456ea430226527e68b44a4e6c78cdb981e674ade74392bf0e3d24d,9fa8feb7a7c50c2223d9635f2b69fb6763ee89db621408be5d7816fd899462f6,1acbe16d9c8dc290beb93b2863a8e2e545db75143a6f9f209e961ff7f6c5dfef
0bdd6404974508501bc1a2c2ebe19f59210529cd0fecd6516a6d3e579b2e38d0,533125011a338dfa9a5923d3f0670425be591166720e121894fbfba32406d511,b664b6d97fe12e02fafaa2bf61a4fb56b1c4fed153a54a2f0840cf97aa51c7f1,c12ce0a51330d406f2b5f45d84aa3c8f928ab4e527a4baa1dddf0952482e0e38,3840f9297f2164bcd82047fe4b560e18774d8a6e36c413cc8a8c2b7341c84d51,98b160e9eabbf89188eea64e502bde8faa2a9f638e92ec1b859b0fb1784eb060,90bed8d7e5a08ee348ac6570402725aa17cd19f7d2b63e4fb520a7c0268049e6,63d460486c1120d9c03abd6c84c89dc8b4680c91bfb3f256f870d35dc2e43589,8f9e8621edfaed2df790e55c6663704e6dcbce82d8df7edddc4f83823cb33c89,b7059b17f231cd21020de287160fda8f1c66b72e8f31f8dad2f4f8ef52e48c3e,ff33b208da246f6701ce8b78aff4f26e0d372401d092ef9baea78d1ea9566071
0ebb2f96ca8ad99c4fc245fa453de554dd3e7b07e1427dde2454f5652adfc0fd,85297c141c3dca686c65a2cd0d72b16f45925a0558e5ed2d59370bde39799edb,e782821c31165c002e022c8fb9ed74f911d357a893a599a9bc4171f9525bf779,2a73393821c09f1a897bc8bf66f4aefff283225357b764776bd976e453ee908c,c74bcd3ad1800f7b9856a40ad724b3030b0d3e1a1aad70495d0854f3d29fee57,555f6e40313746860d7dcd7387d8086e1062fad155702dc49416027639aca23b,25bcdb8d681693aa945fa81b47e989fe13c714050bac4d75310bb7ef9b75706a,95f52efb985ade5c9ce254e0533d9a585a7a24c7394b22f0991366fdef8768c2,759cc48dd1727421af0cb040f65e42330d1a2eeb29bf49497ae3fe5c564c35a4,615426a9d5cd09ce275bf4c26dadad4fe31fc55130d3a11605ac8154039c7432,62caf91baac991447dd7ec4d3e4f136c6ec80a0d84b05173507514a42f791376
0e7ce78fddee3e0849c3ef585c14b714afaae08c7ea2b68372886c8ee30beadc,9b5413662dcc39a966c472b870beaf9c61e3af57d71e0ea8d92206028a114737,659c69ff740f366766f6ea1da6c9d1ef9f14ede18fe87a9eca2b7b763fcaeb24,f30f4bbf1a13da8ab3e64c02d1fb01ec7e709a38229ca85969328a6bec5c7648,54ef9dc376abbb5897c9b9d68fb77a1003b28c79e470bed8e3fe99d2abb0da65,8257232a3ef991aae8da32874b7e6094d32fe9d2f8ab9fd0fd07f25e2dd308d8,6f3f1fdef2731f8c07d34a5c34938f0a2c60a15dceec3b514de230c2638369c2,e2b0e2da6ed7bd4b6586ba817b2bc2ac07f2b443fdd9877d4c4ccd4eb2cfb7eb,4d9565aa5fd85aef1790cf103cc799551cc2d8490c06a691aa4be708b6720352,6a245b41c714e77542f4c5104ac0b041e3c14a5193f80cc2d955584a1ee8fd47,911daf4f0e1e50bbe5edbcb6b0a616a2e8110008054e2d062f2658a06551e38b
08776e7a257c2cfc8c0a8923483c5c27af34cccbe483ab3b119a2d7a03a5b620,d697c2e6809cabcfae0cc53dd9779519720a632a24b2bccd882fe2c8f4a37cf9,cda408ded4185dea598f6d3f8c116136e814c005c20484c5b52e6eab1a32c541,4b3ce4e40e3e05c6362f268761de4871a8790dda9cbd4ef767588e97f775e69f,5dfac0a57b6248224e0b3fa6ba407249911440624e46445ab6c734b3ce436296,f54d6c1ea0984cf2d9bca1d2bd626750fa2b9f15805bcfe2a154e5a44a8efd72,9e289f0e2df292070df16b6681d450a8c772ff6e4f7e7534cc62a9eeba7cc8ad,5eb4613ed6557ead3ac30db1d778bdc3e8f0d1450a742da5f1d0f5685f0ed371,208083e7e4ee1cdbd81c2f64aa797d64e10aa9f3af47b72702260c4296ca7df8,589eecb30c487f5ffbc92ff4dc8ff94fc34fc3f78055127e0a343e46254e5130,0bedf6fafbd36254a909bb00e37c6f2cb7b0797ba2a690b83768c7faff8988b3
04afec02be4205ab97fb6fd7ca3be7b0adc1622526ad66e800cb57b575c01866,b6831c100bd097cc548eb20a480476f1a36f0985acfbb21cc8da5665fdeb5f4e,0a429c95912dd1920bf0c8cdba24b6b9d6f1f50ab6ca96821ab4d7243882255b,e950756b10abcf4d90a6eccef15407364a74c680db0f5fec2d40cf3f868fec59,2c9a8e5a0efaf34500104a5673dfd469e9cb31f0f34b71a84fb579da63986860,1affb64254ca08a385c71fc9d3275186f16f0489f732d612ebbb092804494bf0,e2f3f4ce2fb3cabd3832325bc477c84b5fa8c23949201f40dc0d5a66551d9e33,884bf32f3f586c72f8d85c900b0ad4df6343f57d67a2795dc9e52e8a09eb58ad,451b7382f950918311598ca445530e5693d2a1296575356e28e83242e6f702c4,ec203be3b511d0e18e949ff0b49a45f48c6816a629a5bd66a31106f50def1c0e,42d6848ffd90d09005cd0829461f498a66d5bfd2bcff2b0b55b82de4575b5455
0611f09e59df6e2521513f366bd33347c44d77eb0020535b2d068334101ce282,c9cd85d6d0c0c805063ece8dc7661740665ed8a7cd36b99e597410517682c6be,fb7431c35fe77b4108e689aa899e2b43d297f447e58287a90e8d2ba384f6085d,698d7c422699a20927693482f7dc475bcb19d9135f20e99e0ff9887ed10bfad8,dae47943fcbca47ed96e4fbf060f3e67cdcb95c6bfc591a6335dabcdbd1bea04,9b6501e79c5766eae17debdfc9fe95e454f9c6f47c546939d977fb852cd8ed01,eb6aa11f54535222234e83f867e197c86ae51246319968c199993a79f21349aa,b6fc2d3ed8e67b79734b8820b1008494ebbbae7f7f139e9c541db918b77ee0c0,51b5275bbb8c830d58f84605f132fd29c13d141b127ebeb451cdf8a6979ff6c5,0c2f2c236232006c8644ba753fefb05d79c19e699c661fa1dd1b272faeeaf6c1,9ed03658ce5f431a117319f52b0cf682ed5d5eb5b3914cd198e47f0c5c1aad37
